zip,Average Education Index 2000,Average Education Index 2014,Index Change,Median Cost for House 2000,Median Cost for House 2014,Change in Cost for House,Median Income 2000,Median Income 2014,Income Change,Median Rent 2000,Median Rent 2014,Rent Change,Take Public Transp % in 2000,Take Public Transp % in 2014,Take Public Transp % Change,Total Population % in 2000,Total Population % in 2014,Total Population % Change,White Population % in 2000,White Population % in 2014,White Population % Change,Outcome
94518,13.85,14.1,0.25,1661.0,2408.0,747.0,64429.0,73040.0,8611.0,950.0,1390.0,440.0,0.10400000000000001,0.105,0.000999999999999987,27392.0,26647.0,-745.0,0.746,0.728,-0.018000000000000016,
94574,13.85,14.25,0.40000000000000036,2117.0,3037.0,920.0,60964.0,81788.0,20824.0,803.0,1582.0,779.0,0.008,0.003,-0.005,9415.0,9300.0,-115.0,0.8390000000000001,0.8190000000000001,-0.020000000000000018,
95650,13.85,14.45,0.5999999999999996,1583.0,2347.0,764.0,65327.0,84133.0,18806.0,796.0,1414.0,618.0,0.006,0.001,-0.005,11180.0,12255.0,1075.0,0.902,0.932,0.030000000000000027,
90305,13.84,14.1,0.2599999999999998,1454.0,1998.0,544.0,45711.0,62558.0,16847.0,714.0,1216.0,502.0,0.032,0.057,0.025,13763.0,15501.0,1738.0,0.048,0.09699999999999999,0.04899999999999999,
90230,13.84,14.56,0.7200000000000006,1839.0,2603.0,764.0,51275.0,73786.0,22511.0,849.0,1531.0,682.0,0.037000000000000005,0.044000000000000004,0.006999999999999999,31945.0,33090.0,1145.0,0.531,0.602,0.07099999999999995,
92123,13.84,14.26,0.41999999999999993,1410.0,2291.0,881.0,49646.0,71911.0,22265.0,946.0,1786.0,840.0,0.028999999999999998,0.027000000000000003,-0.001999999999999995,25217.0,29240.0,4023.0,0.655,0.5760000000000001,-0.07899999999999996,
94061,13.83,13.99,0.16000000000000014,2279.0,3175.0,896.0,64839.0,81907.0,17068.0,1143.0,1629.0,486.0,0.044000000000000004,0.033,-0.011000000000000003,35718.0,37667.0,1949.0,0.7609999999999999,0.733,-0.027999999999999914,
94089,13.83,14.33,0.5,1635.0,2186.0,551.0,66807.0,88797.0,21990.0,1366.0,1834.0,468.0,0.04,0.038,-0.0020000000000000018,16970.0,20476.0,3506.0,0.511,0.48700000000000004,-0.023999999999999966,
92845,13.83,14.08,0.25,1599.0,2438.0,839.0,66830.0,89026.0,22196.0,1001.0,1473.0,472.0,0.002,0.012,0.01,15864.0,17202.0,1338.0,0.8240000000000001,0.7609999999999999,-0.06300000000000017,
95843,13.82,13.44,-0.3800000000000008,1314.0,1726.0,412.0,59151.0,64773.0,5622.0,813.0,1351.0,538.0,0.012,0.01,-0.002,36421.0,47172.0,10751.0,0.655,0.645,-0.010000000000000009,
91501,13.81,14.21,0.40000000000000036,1893.0,2884.0,991.0,43750.0,62500.0,18750.0,827.0,1442.0,615.0,0.031,0.02,-0.011,18096.0,19829.0,1733.0,0.718,0.7440000000000001,0.026000000000000134,
92116,13.81,14.86,1.049999999999999,1458.0,2194.0,736.0,35401.0,54966.0,19565.0,634.0,1120.0,486.0,0.057,0.051,-0.006000000000000005,33080.0,32943.0,-137.0,0.662,0.765,0.10299999999999998,
90010,13.81,14.6,0.7899999999999991,2328.0,3523.0,1195.0,32083.0,47308.0,15225.0,590.0,1637.0,1047.0,0.114,0.083,-0.031,1943.0,3792.0,1849.0,0.401,0.19699999999999998,-0.20400000000000004,
95004,13.8,13.49,-0.3100000000000005,1721.0,2676.0,955.0,67697.0,67188.0,-509.0,921.0,1297.0,376.0,0.006999999999999999,0.027999999999999997,0.020999999999999998,3368.0,3886.0,518.0,0.784,0.857,0.07299999999999995,
95446,13.8,14.57,0.7699999999999996,1223.0,2210.0,987.0,39906.0,43564.0,3658.0,738.0,1073.0,335.0,0.015,0.042,0.027000000000000003,4893.0,4419.0,-474.0,0.884,0.87,-0.014000000000000012,
91607,13.8,14.47,0.6699999999999999,1883.0,2910.0,1027.0,40565.0,52274.0,11709.0,731.0,1278.0,547.0,0.05,0.051,0.000999999999999994,27439.0,29591.0,2152.0,0.745,0.775,0.030000000000000027,
91739,13.79,14.38,0.5900000000000016,1571.0,3073.0,1502.0,70461.0,100049.0,29588.0,965.0,1656.0,691.0,0.023,0.023,0.0,12925.0,38009.0,25084.0,0.693,0.579,-0.11399999999999999,
94553,13.79,14.0,0.21000000000000085,1555.0,2249.0,694.0,60402.0,76669.0,16267.0,876.0,1394.0,518.0,0.059000000000000004,0.052000000000000005,-0.006999999999999999,46659.0,48891.0,2232.0,0.81,0.779,-0.031000000000000028,
93023,13.79,14.13,0.34000000000000163,1629.0,2755.0,1126.0,50709.0,64843.0,14134.0,803.0,1263.0,460.0,0.013000000000000001,0.008,-0.005000000000000001,21624.0,20603.0,-1021.0,0.882,0.902,0.020000000000000018,
95826,13.78,13.98,0.20000000000000107,1105.0,1588.0,483.0,42562.0,53648.0,11086.0,686.0,963.0,277.0,0.052000000000000005,0.053,0.000999999999999994,38799.0,38378.0,-421.0,0.677,0.6729999999999999,-0.004000000000000115,
92313,13.78,13.55,-0.22999999999999865,1285.0,1737.0,452.0,57303.0,64140.0,6837.0,787.0,1174.0,387.0,0.008,0.006999999999999999,-0.0010000000000000009,11008.0,12252.0,1244.0,0.742,0.7040000000000001,-0.03799999999999992,
91701,13.78,13.99,0.21000000000000085,1629.0,2300.0,671.0,66668.0,76994.0,10326.0,865.0,1381.0,516.0,0.012,0.015,0.002999999999999999,39055.0,40822.0,1767.0,0.7290000000000001,0.752,0.02299999999999991,
95658,13.77,14.35,0.5800000000000001,1721.0,2413.0,692.0,60208.0,63604.0,3396.0,741.0,1180.0,439.0,0.01,0.019,0.009,6095.0,6261.0,166.0,0.9109999999999999,0.9179999999999999,0.007000000000000006,
92117,13.77,14.18,0.41000000000000014,1398.0,2289.0,891.0,47245.0,65319.0,18074.0,865.0,1379.0,514.0,0.024,0.036000000000000004,0.012000000000000004,51203.0,53205.0,2002.0,0.773,0.7559999999999999,-0.017000000000000126,
95037,13.77,14.07,0.3000000000000007,2275.0,3154.0,879.0,82258.0,95435.0,13177.0,1099.0,1631.0,532.0,0.04,0.027000000000000003,-0.012999999999999998,41690.0,46834.0,5144.0,0.723,0.68,-0.04299999999999993,
94538,13.77,14.34,0.5700000000000003,1701.0,2442.0,741.0,68121.0,87652.0,19531.0,1206.0,1655.0,449.0,0.055999999999999994,0.095,0.03900000000000001,56111.0,63850.0,7739.0,0.521,0.321,-0.2,
95118,13.77,14.26,0.4900000000000002,1901.0,2869.0,968.0,73134.0,90984.0,17850.0,1110.0,1617.0,507.0,0.036000000000000004,0.023,-0.013000000000000005,31916.0,31579.0,-337.0,0.725,0.669,-0.05599999999999994,
93465,13.77,14.1,0.33000000000000007,1480.0,2541.0,1061.0,52376.0,83194.0,30818.0,836.0,1186.0,350.0,0.003,0.003,0.0,7901.0,9652.0,1751.0,0.9129999999999999,0.863,-0.04999999999999993,
91350,13.76,14.24,0.4800000000000004,1764.0,2441.0,677.0,74616.0,97921.0,23305.0,873.0,1694.0,821.0,0.026000000000000002,0.016,-0.010000000000000002,40069.0,35826.0,-4243.0,0.843,0.742,-0.10099999999999998,
94030,13.76,14.49,0.7300000000000004,2161.0,3506.0,1345.0,68067.0,92006.0,23939.0,1157.0,1779.0,622.0,0.052000000000000005,0.11199999999999999,0.059999999999999984,20334.0,22203.0,1869.0,0.631,0.483,-0.14800000000000002,
90404,13.76,14.71,0.9500000000000011,1838.0,3233.0,1395.0,39821.0,65035.0,25214.0,730.0,1427.0,697.0,0.08199999999999999,0.073,-0.008999999999999994,19956.0,21641.0,1685.0,0.63,0.7190000000000001,0.08900000000000008,
91344,13.76,13.93,0.16999999999999993,1738.0,2635.0,897.0,64947.0,77247.0,12300.0,912.0,1538.0,626.0,0.017,0.027000000000000003,0.010000000000000002,48863.0,53165.0,4302.0,0.66,0.634,-0.026000000000000023,
94609,13.75,14.88,1.1300000000000008,1415.0,2594.0,1179.0,34398.0,56378.0,21980.0,697.0,1143.0,446.0,0.272,0.265,-0.007000000000000006,21093.0,22059.0,966.0,0.354,0.509,0.15500000000000003,
92382,13.75,14.15,0.40000000000000036,1077.0,1568.0,491.0,50608.0,66875.0,16267.0,718.0,1248.0,530.0,0.006999999999999999,0.006999999999999999,0.0,5386.0,5161.0,-225.0,0.879,0.9079999999999999,0.028999999999999915,
92831,13.75,14.04,0.28999999999999915,1604.0,2425.0,821.0,45102.0,57333.0,12231.0,794.0,1292.0,498.0,0.03,0.032,0.0020000000000000018,34589.0,35316.0,727.0,0.652,0.637,-0.015000000000000013,
92508,13.74,14.01,0.2699999999999996,1533.0,2459.0,926.0,68701.0,92684.0,23983.0,1042.0,1873.0,831.0,0.013999999999999999,0.017,0.0030000000000000027,17142.0,36583.0,19441.0,0.6970000000000001,0.667,-0.030000000000000027,
95035,13.74,14.04,0.29999999999999893,1974.0,2751.0,777.0,84565.0,98899.0,14334.0,1279.0,1798.0,519.0,0.023,0.03,0.006999999999999999,62840.0,69635.0,6795.0,0.31,0.203,-0.10699999999999998,
94952,13.74,14.19,0.4499999999999993,1669.0,2510.0,841.0,56934.0,75221.0,18287.0,864.0,1334.0,470.0,0.042,0.026000000000000002,-0.016,31917.0,35081.0,3164.0,0.8759999999999999,0.821,-0.05499999999999994,
93021,13.74,14.06,0.3200000000000003,1824.0,2746.0,922.0,76796.0,99537.0,22741.0,1170.0,1720.0,550.0,0.009000000000000001,0.017,0.008,32978.0,36407.0,3429.0,0.743,0.7859999999999999,0.04299999999999993,
95123,13.74,13.92,0.17999999999999972,1870.0,2552.0,682.0,75188.0,90881.0,15693.0,1369.0,1810.0,441.0,0.036000000000000004,0.03,-0.006000000000000005,59621.0,64602.0,4981.0,0.6509999999999999,0.612,-0.038999999999999924,
91773,13.73,14.29,0.5599999999999987,1689.0,2376.0,687.0,63526.0,78501.0,14975.0,896.0,1502.0,606.0,0.018000000000000002,0.026000000000000002,0.008,33865.0,33869.0,4.0,0.745,0.664,-0.08099999999999996,
94525,13.72,14.01,0.28999999999999915,1516.0,2167.0,651.0,48672.0,81667.0,32995.0,697.0,1038.0,341.0,0.021,0.073,0.05199999999999999,3184.0,3151.0,-33.0,0.851,0.8170000000000001,-0.03399999999999992,
94619,13.72,14.34,0.6199999999999992,1571.0,2509.0,938.0,54174.0,78676.0,24502.0,746.0,1366.0,620.0,0.107,0.146,0.03899999999999999,24501.0,24146.0,-355.0,0.33899999999999997,0.382,0.04300000000000004,
95117,13.72,13.82,0.09999999999999964,1994.0,2996.0,1002.0,57626.0,67718.0,10092.0,1112.0,1493.0,381.0,0.05,0.031,-0.019000000000000003,29903.0,32074.0,2171.0,0.573,0.597,0.02400000000000002,
93420,13.71,14.35,0.6399999999999988,1517.0,2478.0,961.0,50244.0,66506.0,16262.0,729.0,1278.0,549.0,0.002,0.008,0.006,24482.0,30076.0,5594.0,0.888,0.882,-0.006000000000000005,
92078,13.7,14.06,0.3600000000000012,1847.0,2609.0,762.0,53586.0,55530.0,1944.0,922.0,1445.0,523.0,0.008,0.011000000000000001,0.003000000000000001,6748.0,45926.0,39178.0,0.81,0.7879999999999999,-0.02200000000000013,
95928,13.7,14.3,0.6000000000000014,1118.0,1838.0,720.0,30536.0,45906.0,15370.0,627.0,943.0,316.0,0.013000000000000001,0.018000000000000002,0.005000000000000001,32831.0,36081.0,3250.0,0.8140000000000001,0.845,0.030999999999999917,
95132,13.7,13.93,0.23000000000000043,1815.0,2681.0,866.0,82779.0,98026.0,15247.0,1387.0,1723.0,336.0,0.011000000000000001,0.027000000000000003,0.016,40563.0,41222.0,659.0,0.34,0.21899999999999997,-0.12100000000000005,
93004,13.69,14.06,0.370000000000001,1568.0,2336.0,768.0,59099.0,76027.0,16928.0,817.0,1505.0,688.0,0.012,0.015,0.002999999999999999,27379.0,30417.0,3038.0,0.79,0.8109999999999999,0.020999999999999908,
90066,13.69,14.6,0.9100000000000001,1836.0,3022.0,1186.0,45089.0,68346.0,23257.0,780.0,1434.0,654.0,0.07200000000000001,0.073,0.000999999999999987,55194.0,58337.0,3143.0,0.608,0.629,0.02100000000000002,
94568,13.69,14.79,1.0999999999999996,1907.0,3047.0,1140.0,77122.0,113616.0,36494.0,1356.0,1881.0,525.0,0.053,0.098,0.045000000000000005,29633.0,48097.0,18464.0,0.6940000000000001,0.515,-0.17900000000000005,
94015,13.68,13.85,0.16999999999999993,1825.0,2592.0,767.0,64534.0,78564.0,14030.0,1150.0,1670.0,520.0,0.161,0.174,0.012999999999999984,63317.0,62941.0,-376.0,0.29100000000000004,0.22899999999999998,-0.062000000000000055,
92003,13.68,14.05,0.370000000000001,1688.0,3313.0,1625.0,58059.0,69205.0,11146.0,801.0,1255.0,454.0,0.015,0.022000000000000002,0.007000000000000003,3844.0,4306.0,462.0,0.823,0.768,-0.05499999999999994,
94803,13.67,14.12,0.4499999999999993,1580.0,2315.0,735.0,61494.0,76232.0,14738.0,863.0,1298.0,435.0,0.07200000000000001,0.087,0.014999999999999986,25392.0,25998.0,606.0,0.516,0.49200000000000005,-0.023999999999999966,
92562,13.67,14.09,0.41999999999999993,1555.0,2315.0,760.0,61583.0,75448.0,13865.0,783.0,1469.0,686.0,0.002,0.002,0.0,36129.0,63293.0,27164.0,0.826,0.743,-0.08299999999999996,
95709,13.67,13.83,0.16000000000000014,1211.0,1907.0,696.0,46179.0,70417.0,24238.0,743.0,1021.0,278.0,0.009000000000000001,0.006999999999999999,-0.0020000000000000018,4825.0,4953.0,128.0,0.917,0.91,-0.007000000000000006,
95835,13.67,14.39,0.7200000000000006,1690.0,2151.0,461.0,63611.0,80449.0,16838.0,246.0,1425.0,1179.0,0.02,0.022000000000000002,0.0020000000000000018,834.0,39073.0,38239.0,0.6779999999999999,0.428,-0.24999999999999994,
92869,13.67,13.82,0.15000000000000036,1841.0,2654.0,813.0,74117.0,88160.0,14043.0,968.0,1604.0,636.0,0.022000000000000002,0.027999999999999997,0.005999999999999995,37900.0,37390.0,-510.0,0.718,0.652,-0.06599999999999995,
91206,13.66,14.04,0.379999999999999,2208.0,2660.0,452.0,41674.0,52077.0,10403.0,776.0,1276.0,500.0,0.031,0.062,0.031,31284.0,33706.0,2422.0,0.6459999999999999,0.745,0.09900000000000009,
92056,13.66,13.92,0.2599999999999998,1458.0,2119.0,661.0,53676.0,63728.0,10052.0,932.0,1561.0,629.0,0.025,0.018000000000000002,-0.006999999999999999,52894.0,52758.0,-136.0,0.736,0.722,-0.014000000000000012,
95017,13.65,14.51,0.8599999999999994,1637.0,2600.0,963.0,56750.0,67031.0,10281.0,763.0,1261.0,498.0,0.025,0.008,-0.017,850.0,654.0,-196.0,0.765,0.9159999999999999,0.1509999999999999,
95476,13.64,13.76,0.11999999999999922,1645.0,2581.0,936.0,50520.0,60100.0,9580.0,879.0,1300.0,421.0,0.021,0.017,-0.004,34310.0,38822.0,4512.0,0.868,0.823,-0.04500000000000004,
95223,13.64,14.21,0.5700000000000003,1102.0,1677.0,575.0,44563.0,62056.0,17493.0,626.0,1042.0,416.0,0.009000000000000001,0.009000000000000001,0.0,5142.0,3042.0,-2100.0,0.951,0.929,-0.02199999999999991,
92260,13.64,13.97,0.33000000000000007,1386.0,1838.0,452.0,43299.0,50309.0,7010.0,735.0,1113.0,378.0,0.015,0.027999999999999997,0.012999999999999998,29322.0,32855.0,3533.0,0.87,0.846,-0.02400000000000002,
92264,13.64,14.2,0.5599999999999987,1271.0,1867.0,596.0,39173.0,43703.0,4530.0,657.0,992.0,335.0,0.018000000000000002,0.022000000000000002,0.004,18869.0,19754.0,885.0,0.8440000000000001,0.857,0.0129999999999999,
95602,13.64,13.78,0.1399999999999988,1512.0,2215.0,703.0,47856.0,63721.0,15865.0,749.0,1007.0,258.0,0.006999999999999999,0.013000000000000001,0.006000000000000002,18184.0,18498.0,314.0,0.929,0.9109999999999999,-0.018000000000000127,
93312,13.63,14.16,0.5299999999999994,1317.0,1928.0,611.0,61583.0,93588.0,32005.0,753.0,1574.0,821.0,0.003,0.004,0.001,40824.0,56313.0,15489.0,0.861,0.795,-0.06599999999999995,
95949,13.63,14.12,0.48999999999999844,1338.0,1952.0,614.0,50816.0,60459.0,9643.0,905.0,1387.0,482.0,0.003,0.013000000000000001,0.010000000000000002,17909.0,19640.0,1731.0,0.951,0.9420000000000001,-0.008999999999999897,
95624,13.63,13.86,0.22999999999999865,1392.0,2027.0,635.0,65850.0,80233.0,14383.0,758.0,1467.0,709.0,0.017,0.017,0.0,38521.0,63131.0,24610.0,0.713,0.525,-0.18799999999999994,
95973,13.63,14.01,0.379999999999999,1162.0,1792.0,630.0,41111.0,56541.0,15430.0,612.0,926.0,314.0,0.011000000000000001,0.008,-0.003000000000000001,26954.0,33511.0,6557.0,0.865,0.8640000000000001,-0.0009999999999998899,
95662,13.62,13.86,0.2400000000000002,1270.0,1846.0,576.0,54316.0,65122.0,10806.0,826.0,1275.0,449.0,0.013999999999999999,0.02,0.006000000000000002,32035.0,31814.0,-221.0,0.895,0.899,0.0040000000000000036,
93551,13.62,13.76,0.14000000000000057,1506.0,2114.0,608.0,68057.0,85200.0,17143.0,792.0,1585.0,793.0,0.01,0.012,0.002,34036.0,50572.0,16536.0,0.7090000000000001,0.619,-0.09000000000000008,
94546,13.61,14.0,0.39000000000000057,1677.0,2345.0,668.0,57976.0,75500.0,17524.0,965.0,1369.0,404.0,0.057999999999999996,0.08199999999999999,0.023999999999999994,41680.0,43448.0,1768.0,0.7659999999999999,0.644,-0.12199999999999989,
95829,13.61,13.55,-0.05999999999999872,1381.0,1938.0,557.0,63774.0,74530.0,10756.0,935.0,1594.0,659.0,0.016,0.016,0.0,11380.0,25786.0,14406.0,0.66,0.474,-0.18600000000000005,
92881,13.6,13.85,0.25,1745.0,2443.0,698.0,70992.0,94196.0,23204.0,810.0,1574.0,764.0,0.01,0.012,0.002,21903.0,32817.0,10914.0,0.6940000000000001,0.713,0.018999999999999906,
91020,13.59,14.54,0.9499999999999993,1609.0,2385.0,776.0,41580.0,67652.0,26072.0,768.0,1328.0,560.0,0.003,0.016,0.013000000000000001,7515.0,9249.0,1734.0,0.7120000000000001,0.596,-0.1160000000000001,
91505,13.59,14.26,0.6699999999999999,1571.0,2472.0,901.0,51740.0,77679.0,25939.0,825.0,1512.0,687.0,0.021,0.042,0.021,29235.0,31133.0,1898.0,0.778,0.7490000000000001,-0.028999999999999915,
92591,13.59,13.81,0.22000000000000064,1495.0,2124.0,629.0,58429.0,70380.0,11951.0,849.0,1428.0,579.0,0.005,0.005,0.0,25648.0,39767.0,14119.0,0.7979999999999999,0.7340000000000001,-0.06399999999999983,
92883,13.58,14.05,0.47000000000000064,1607.0,2435.0,828.0,69462.0,93917.0,24455.0,1038.0,2001.0,963.0,0.01,0.017,0.007000000000000001,13168.0,31940.0,18772.0,0.743,0.716,-0.027000000000000024,
92019,13.57,13.64,0.07000000000000028,1631.0,2405.0,774.0,56486.0,74797.0,18311.0,805.0,1434.0,629.0,0.009000000000000001,0.019,0.009999999999999998,40981.0,44357.0,3376.0,0.8340000000000001,0.7859999999999999,-0.048000000000000154,
95603,13.57,13.83,0.2599999999999998,1435.0,1948.0,513.0,48520.0,56049.0,7529.0,692.0,1072.0,380.0,0.004,0.009000000000000001,0.005000000000000001,24941.0,28652.0,3711.0,0.9259999999999999,0.888,-0.03799999999999992,
93035,13.55,13.74,0.1899999999999995,1629.0,2393.0,764.0,58874.0,83038.0,24164.0,1059.0,1773.0,714.0,0.01,0.011000000000000001,0.0010000000000000009,25321.0,26966.0,1645.0,0.6729999999999999,0.748,0.07500000000000007,
94564,13.55,13.97,0.41999999999999993,1476.0,2195.0,719.0,60804.0,74283.0,13479.0,854.0,1392.0,538.0,0.059000000000000004,0.069,0.010000000000000002,16705.0,18704.0,1999.0,0.5379999999999999,0.504,-0.03399999999999992,
95128,13.55,14.07,0.5199999999999996,1895.0,2858.0,963.0,55869.0,70096.0,14227.0,1049.0,1382.0,333.0,0.033,0.032,-0.0010000000000000009,32799.0,37026.0,4227.0,0.622,0.573,-0.049000000000000044,
95519,13.54,13.88,0.34000000000000163,1024.0,1915.0,891.0,39058.0,50051.0,10993.0,597.0,997.0,400.0,0.006999999999999999,0.008,0.0010000000000000009,15918.0,18496.0,2578.0,0.88,0.861,-0.019000000000000017,
90603,13.53,13.96,0.4300000000000015,1570.0,2308.0,738.0,59328.0,87251.0,27923.0,852.0,1671.0,819.0,0.013000000000000001,0.024,0.011,19101.0,20475.0,1374.0,0.778,0.6890000000000001,-0.08899999999999997,
95685,13.53,13.91,0.3800000000000008,1186.0,1904.0,718.0,47589.0,60648.0,13059.0,726.0,1076.0,350.0,0.002,0.002,0.0,4606.0,4278.0,-328.0,0.922,0.92,-0.0020000000000000018,
93555,13.52,13.8,0.28000000000000114,875.0,1351.0,476.0,45722.0,62533.0,16811.0,498.0,849.0,351.0,0.004,0.001,-0.003,29762.0,32967.0,3205.0,0.8320000000000001,0.7829999999999999,-0.049000000000000155,
93065,13.52,13.99,0.47000000000000064,1730.0,2587.0,857.0,72384.0,94173.0,21789.0,1069.0,1738.0,669.0,0.013999999999999999,0.013999999999999999,0.0,64785.0,72273.0,7488.0,0.8059999999999999,0.79,-0.015999999999999903,
94928,13.52,13.42,-0.09999999999999964,1523.0,1980.0,457.0,51952.0,57484.0,5532.0,904.0,1295.0,391.0,0.034,0.024,-0.010000000000000002,42542.0,42668.0,126.0,0.8029999999999999,0.7609999999999999,-0.04200000000000004,
94954,13.52,13.78,0.2599999999999998,1614.0,2405.0,791.0,67705.0,81980.0,14275.0,1089.0,1563.0,474.0,0.045,0.022000000000000002,-0.022999999999999996,35400.0,36624.0,1224.0,0.821,0.799,-0.02199999999999991,
92675,13.51,13.7,0.1899999999999995,1797.0,2710.0,913.0,62937.0,72465.0,9528.0,1009.0,1753.0,744.0,0.027000000000000003,0.012,-0.015000000000000003,34311.0,35596.0,1285.0,0.784,0.71,-0.07400000000000007,
93455,13.5,13.77,0.2699999999999996,1321.0,2000.0,679.0,53251.0,72212.0,18961.0,855.0,1559.0,704.0,0.009000000000000001,0.018000000000000002,0.009000000000000001,37352.0,42513.0,5161.0,0.836,0.836,0.0,
92870,13.5,13.76,0.2599999999999998,1685.0,2586.0,901.0,63367.0,80037.0,16670.0,899.0,1541.0,642.0,0.012,0.026000000000000002,0.014000000000000002,48166.0,53474.0,5308.0,0.6829999999999999,0.743,0.06000000000000005,
95713,13.49,13.6,0.10999999999999943,1334.0,1951.0,617.0,47467.0,60720.0,13253.0,608.0,1157.0,549.0,0.002,0.011000000000000001,0.009000000000000001,8510.0,9920.0,1410.0,0.93,0.938,0.007999999999999896,
91504,13.49,13.91,0.41999999999999993,1730.0,2645.0,915.0,55813.0,71296.0,15483.0,779.0,1335.0,556.0,0.027999999999999997,0.024,-0.003999999999999997,25872.0,25544.0,-328.0,0.687,0.721,0.03399999999999992,
95670,13.49,13.8,0.3100000000000005,1244.0,1730.0,486.0,45897.0,55656.0,9759.0,660.0,951.0,291.0,0.03,0.044000000000000004,0.014000000000000005,49713.0,52886.0,3173.0,0.7090000000000001,0.657,-0.052000000000000046,
91748,13.48,13.7,0.21999999999999886,1561.0,2234.0,673.0,51640.0,60896.0,9256.0,845.0,1334.0,489.0,0.027000000000000003,0.043,0.015999999999999993,46324.0,47859.0,1535.0,0.28,0.24100000000000002,-0.03900000000000001,
91901,13.48,13.8,0.3200000000000003,1796.0,2803.0,1007.0,62452.0,81379.0,18927.0,757.0,1284.0,527.0,0.004,0.006,0.002,16468.0,18184.0,1716.0,0.8809999999999999,0.88,-0.0009999999999998899,
94805,13.48,13.79,0.3099999999999987,1283.0,2017.0,734.0,50300.0,66079.0,15779.0,813.0,1229.0,416.0,0.13,0.15,0.01999999999999999,13973.0,14329.0,356.0,0.479,0.531,0.052000000000000046,
92253,13.48,14.12,0.6399999999999988,1337.0,2208.0,871.0,54686.0,71697.0,17011.0,815.0,1411.0,596.0,0.008,0.006,-0.002,23970.0,38462.0,14492.0,0.785,0.828,0.04299999999999993,
94591,13.47,13.77,0.29999999999999893,1535.0,2101.0,566.0,61022.0,73870.0,12848.0,901.0,1359.0,458.0,0.045,0.046,0.0010000000000000009,51659.0,54530.0,2871.0,0.397,0.38299999999999995,-0.014000000000000068,
92647,13.46,13.82,0.35999999999999943,1589.0,2560.0,971.0,57528.0,74637.0,17109.0,957.0,1480.0,523.0,0.018000000000000002,0.018000000000000002,0.0,58761.0,59741.0,980.0,0.7020000000000001,0.7170000000000001,0.015000000000000013,
95703,13.45,13.93,0.4800000000000004,1299.0,2541.0,1242.0,57992.0,69750.0,11758.0,1028.0,1050.0,22.0,0.011000000000000001,0.022000000000000002,0.011000000000000001,1512.0,1065.0,-447.0,0.914,0.919,0.0050000000000000044,
95126,13.45,14.24,0.7900000000000009,2052.0,2961.0,909.0,50113.0,72877.0,22764.0,1001.0,1432.0,431.0,0.073,0.079,0.006000000000000005,27021.0,34618.0,7597.0,0.607,0.516,-0.09099999999999997,
95448,13.45,13.99,0.5400000000000009,1596.0,2453.0,857.0,51207.0,62076.0,10869.0,865.0,1289.0,424.0,0.016,0.01,-0.006,17976.0,17078.0,-898.0,0.81,0.78,-0.030000000000000027,
93422,13.43,13.93,0.5,1385.0,2064.0,679.0,49754.0,66014.0,16260.0,701.0,1145.0,444.0,0.004,0.013999999999999999,0.009999999999999998,29532.0,31899.0,2367.0,0.892,0.895,0.0030000000000000027,
