zip,Average Education Index 2000,Average Education Index 2014,Index Change,Take Public Transp % in 2000,Take Public Transp % in 2014,Change in Public Transp %,Total Population in 2000,Total Population in 2014,% Change in Total Population,White Population % in 2000,White Population % in 2014,% Change in White Population %,Outcome
93263,10.57,11.07,0.5,0.003,0.005,0.002,15172.0,20204.0,0.332,0.458,0.847,0.849,
92401,10.56,11.17,0.6099999999999994,0.06,0.078,0.018000000000000002,1768.0,2104.0,0.19,0.414,0.412,-0.005,
92411,10.56,10.81,0.25,0.055,0.038,-0.017,23144.0,26364.0,0.139,0.284,0.504,0.775,
93609,10.54,10.79,0.25,0.015,0.006999999999999999,-0.008,5434.0,5843.0,0.075,0.514,0.478,-0.07,
93650,10.54,11.41,0.870000000000001,0.047,0.047,0.0,3257.0,3767.0,0.157,0.319,0.577,0.809,
95961,10.54,12.24,1.700000000000001,0.01,0.008,-0.002,6435.0,26979.0,3.193,0.678,0.671,-0.01,
91731,10.54,11.28,0.7400000000000002,0.084,0.075,-0.009000000000000008,30206.0,29209.0,-0.033,0.391,0.507,0.297,
90040,10.53,10.89,0.3600000000000012,0.055999999999999994,0.027000000000000003,-0.02899999999999999,9798.0,12830.0,0.309,0.461,0.711,0.542,
90716,10.5,11.21,0.7100000000000009,0.03,0.06,0.03,14850.0,14358.0,-0.033,0.384,0.627,0.633,
93926,10.49,10.9,0.41000000000000014,0.009000000000000001,0.004,-0.005000000000000001,9019.0,9128.0,0.012,0.334,0.926,1.772,
93960,10.46,10.85,0.3899999999999988,0.013000000000000001,0.003,-0.010000000000000002,13001.0,27212.0,1.093,0.343,0.708,1.064,
92410,10.46,10.8,0.33999999999999986,0.027000000000000003,0.031,0.003999999999999997,44540.0,47510.0,0.067,0.366,0.49,0.339,
92173,10.45,10.97,0.5200000000000014,0.09,0.067,-0.022999999999999993,28481.0,31518.0,0.107,0.446,0.849,0.904,
95202,10.45,11.54,1.0899999999999999,0.08,0.032,-0.048,7070.0,5409.0,-0.235,0.4,0.437,0.093,
95002,10.44,12.92,2.4800000000000004,0.035,0.016,-0.019000000000000003,2128.0,1660.0,-0.22,0.408,0.634,0.554,
90044,10.44,11.32,0.8800000000000008,0.158,0.156,-0.0020000000000000018,87366.0,88412.0,0.012,0.17,0.294,0.729,
90222,10.44,11.05,0.6100000000000012,0.071,0.06,-0.010999999999999996,29823.0,32362.0,0.085,0.186,0.396,1.129,
93458,10.43,10.55,0.120000000000001,0.006999999999999999,0.02,0.013000000000000001,43676.0,56514.0,0.294,0.451,0.702,0.557,
93706,10.41,11.27,0.8599999999999994,0.052000000000000005,0.022000000000000002,-0.030000000000000002,35781.0,39794.0,0.112,0.294,0.412,0.401,
90059,10.4,11.02,0.6199999999999992,0.121,0.105,-0.016,38123.0,42470.0,0.114,0.138,0.382,1.768,
93307,10.38,10.79,0.40999999999999837,0.03,0.016,-0.013999999999999999,59179.0,84184.0,0.423,0.395,0.633,0.603,
93215,10.35,10.79,0.4399999999999995,0.004,0.006,0.002,37277.0,56028.0,0.503,0.274,0.688,1.511,
92281,10.32,10.93,0.6099999999999994,0.017,0.05,0.033,2374.0,1960.0,-0.174,0.556,0.861,0.549,
95019,10.3,11.24,0.9399999999999995,0.03,0.036000000000000004,0.006000000000000005,4734.0,7374.0,0.558,0.393,0.611,0.555,
90015,10.3,11.92,1.6199999999999992,0.326,0.27399999999999997,-0.052000000000000046,15134.0,18226.0,0.204,0.296,0.317,0.071,
95205,10.29,10.78,0.4900000000000002,0.018000000000000002,0.013000000000000001,-0.005000000000000001,34120.0,36928.0,0.082,0.378,0.513,0.357,
90221,10.29,10.84,0.5500000000000007,0.075,0.066,-0.008999999999999994,51382.0,53657.0,0.044,0.204,0.415,1.034,
94104,10.27,14.75,4.48,0.326,0.282,-0.04400000000000004,374.0,223.0,-0.404,0.249,0.57,1.289,
93434,10.26,11.05,0.7900000000000009,0.012,0.044000000000000004,0.032,5724.0,7178.0,0.254,0.456,0.71,0.557,
90006,10.25,11.16,0.9100000000000001,0.312,0.34700000000000003,0.03500000000000003,62765.0,61419.0,-0.021,0.269,0.181,-0.327,
90744,10.21,10.98,0.7699999999999996,0.075,0.066,-0.008999999999999994,53308.0,58061.0,0.089,0.362,0.724,1.0,
91340,10.2,11.15,0.9500000000000011,0.057999999999999996,0.04,-0.017999999999999995,33373.0,35455.0,0.062,0.408,0.67,0.642,
92113,10.19,10.88,0.6900000000000013,0.141,0.078,-0.06299999999999999,47417.0,57580.0,0.214,0.314,0.337,0.073,
93250,10.16,10.19,0.02999999999999936,0.003,0.005,0.002,10780.0,13925.0,0.292,0.301,0.827,1.748,
90280,10.13,10.8,0.6699999999999999,0.081,0.078,-0.0030000000000000027,96260.0,95515.0,-0.008,0.416,0.489,0.175,
91331,10.12,10.8,0.6800000000000015,0.068,0.061,-0.007000000000000006,97300.0,102367.0,0.052,0.37,0.625,0.689,
90813,10.09,11.14,1.0500000000000007,0.19699999999999998,0.17600000000000002,-0.020999999999999963,63129.0,60017.0,-0.049,0.252,0.529,1.099,
93235,10.08,9.69,-0.39000000000000057,0.005,0.011000000000000001,0.006000000000000001,4507.0,4044.0,-0.103,0.476,0.789,0.658,
90262,10.07,10.69,0.6199999999999992,0.08,0.061,-0.019000000000000003,69830.0,70650.0,0.012,0.337,0.406,0.205,
90031,10.07,11.26,1.1899999999999995,0.157,0.14,-0.016999999999999987,38409.0,39333.0,0.024,0.289,0.375,0.298,
90002,10.06,10.61,0.5499999999999989,0.12300000000000001,0.13699999999999998,0.01399999999999997,44584.0,50098.0,0.124,0.166,0.484,1.916,
93256,10.05,9.71,-0.33999999999999986,0.013999999999999999,0.011000000000000001,-0.0029999999999999975,4178.0,6035.0,0.444,0.347,0.833,1.401,
93223,10.05,10.86,0.8099999999999987,0.002,0.019,0.017,8631.0,10759.0,0.247,0.434,0.844,0.945,
90037,10.01,10.41,0.40000000000000036,0.247,0.237,-0.010000000000000009,56691.0,61536.0,0.085,0.205,0.201,-0.02,
93266,9.94,10.51,0.5700000000000003,0.021,0.043,0.021999999999999995,1721.0,1465.0,-0.149,0.388,0.813,1.095,
95328,9.94,11.42,1.4800000000000004,0.018000000000000002,0.008,-0.010000000000000002,2114.0,4717.0,1.231,0.582,0.675,0.16,
93702,9.93,10.24,0.3100000000000005,0.065,0.032,-0.033,47997.0,47850.0,-0.003,0.283,0.339,0.198,
91733,9.92,10.65,0.7300000000000004,0.055999999999999994,0.048,-0.007999999999999993,45640.0,43790.0,-0.041,0.362,0.638,0.762,
90003,9.91,10.49,0.5800000000000001,0.17300000000000001,0.175,0.001999999999999974,58187.0,66913.0,0.15,0.193,0.224,0.161,
92703,9.91,10.62,0.7099999999999991,0.109,0.071,-0.038000000000000006,70003.0,69890.0,-0.002,0.395,0.345,-0.127,
90022,9.89,10.52,0.629999999999999,0.129,0.111,-0.018000000000000002,68688.0,69516.0,0.012,0.414,0.689,0.664,
93927,9.87,10.78,0.9100000000000001,0.009000000000000001,0.011000000000000001,0.002,14189.0,17697.0,0.247,0.414,0.723,0.746,
93701,9.86,10.58,0.7200000000000006,0.08800000000000001,0.045,-0.04300000000000001,13844.0,10788.0,-0.221,0.278,0.434,0.561,
90255,9.82,10.22,0.40000000000000036,0.14300000000000002,0.125,-0.018000000000000016,78104.0,76206.0,-0.024,0.421,0.697,0.656,
90304,9.8,10.54,0.7399999999999984,0.11599999999999999,0.091,-0.024999999999999994,28679.0,26936.0,-0.061,0.321,0.408,0.271,
90063,9.78,10.4,0.620000000000001,0.151,0.128,-0.022999999999999993,55666.0,54353.0,-0.024,0.368,0.446,0.212,
90201,9.77,10.31,0.5400000000000009,0.109,0.064,-0.045,105275.0,102515.0,-0.026,0.471,0.699,0.484,
92701,9.73,10.41,0.6799999999999997,0.131,0.10300000000000001,-0.027999999999999997,58151.0,52588.0,-0.096,0.42,0.592,0.41,
90058,9.73,9.55,-0.17999999999999972,0.313,0.156,-0.157,3624.0,2748.0,-0.242,0.308,0.354,0.149,
93905,9.68,10.15,0.47000000000000064,0.042,0.012,-0.030000000000000002,58537.0,60887.0,0.04,0.37,0.806,1.178,
90033,9.65,10.55,0.9000000000000004,0.22,0.18100000000000002,-0.03899999999999998,49418.0,48567.0,-0.017,0.335,0.555,0.657,
92274,9.63,10.28,0.6499999999999986,0.006,0.008,0.002,17009.0,18937.0,0.113,0.404,0.408,0.01,
92236,9.62,10.55,0.9300000000000015,0.013000000000000001,0.012,-0.0010000000000000009,23159.0,43037.0,0.858,0.389,0.357,-0.082,
90270,9.52,10.02,0.5,0.11599999999999999,0.073,-0.043,28083.0,27663.0,-0.015,0.43,0.803,0.867,
90001,9.49,10.14,0.6500000000000004,0.172,0.16699999999999998,-0.0050000000000000044,54481.0,56314.0,0.034,0.246,0.499,1.028,
90023,9.46,10.31,0.8499999999999996,0.182,0.15,-0.032,47468.0,45886.0,-0.033,0.391,0.516,0.32,
93219,9.42,9.79,0.3699999999999992,0.006,0.013000000000000001,0.007000000000000001,9303.0,10378.0,0.116,0.23,0.809,2.517,
93241,9.41,9.78,0.3699999999999992,0.003,0.006999999999999999,0.003999999999999999,15350.0,18474.0,0.204,0.446,0.792,0.776,
93203,9.41,9.89,0.4800000000000004,0.003,0.017,0.014000000000000002,16202.0,21784.0,0.345,0.483,0.829,0.716,
90017,9.4,11.55,2.1500000000000004,0.589,0.374,-0.21499999999999997,20689.0,23719.0,0.146,0.304,0.306,0.007,
90011,9.32,9.8,0.4800000000000004,0.257,0.218,-0.03900000000000001,101214.0,102926.0,0.017,0.279,0.293,0.05,
93640,9.09,9.72,0.6300000000000008,0.026000000000000002,0.016,-0.010000000000000002,9160.0,12140.0,0.325,0.287,0.848,1.955,
93234,8.96,9.49,0.5299999999999994,0.138,0.046,-0.09200000000000001,6902.0,6896.0,-0.001,0.206,0.502,1.437,
95431,8.37,11.86,3.49,0.43,0.13,-0.3,355.0,511.0,0.439,0.854,0.808,-0.054,
